"GEOID","JanTemp","JulyTemp","Precipitation"
"0677000",54.6,82.9,23.12
"0602252",53.5,85.1,18.5
"0630392",58.4,85.8,20.11
"0659587",64,82.2,13.55
"0604758",61.8,99.3,8.49
"0607218",61.8,99.3,8.49
"0609864",61.8,99.3,8.49
"0612048",61.8,99.3,8.49
"0618996",61.8,99.3,8.49
"0633182",61.8,99.3,8.49
"0639486",61.8,99.3,8.49
"0655184",61.8,99.3,8.49
"0667112",61.8,99.3,8.49
"0678120",61.8,99.3,8.49
"0670742",58.4,85.8,20.11
"0650916",54.4,82.3,18.76
"0639248",64,82.2,13.55
"0648872",58.4,85.8,20.11
"0672016",56.5,82.7,20.41
"0636546",57.7,87.5,15.56
"0603386",57.7,87.5,15.56
"0668224",57.7,87.5,15.56
"0653476",56.5,82.7,20.41
"0624092",56.5,82.7,20.41
"0654008",49,88.2,19.6
"0666000",61,89.2,14.29
"0658296",56.5,82.7,20.41
"0606000",54.4,82.3,18.76
"0618100",53.9,94.7,20.02
"0654652",56.5,82.7,20.41
"0670686",64,82.2,13.55
"0669000",64,82.2,13.55
"0614302",51.2,89.3,43.5
"0644350",51.2,89.3,43.5
"0634281",54.3,97.6,7.61
"0675252",54.3,97.6,7.61
"0636868",58.3,80.5,18.84
"0643252",58.3,80.5,18.84
"0648147",58.3,80.5,18.84
"0648844",58.3,80.5,18.84
"0682072",58.3,80.5,18.84
"0682086",58.3,80.5,18.84
"0630693",47.6,85.7,45.79
"0606475",47.1,89.1,41.96
"0623532",47.1,89.1,41.96
"0655296",47.1,89.1,41.96
"0671568",47.1,89.1,41.96
"0607260",54.3,79.7,42.05
"0631099",53.8,88.8,19.8
"0653266",54.3,79.7,42.05
"0606150",44.5,77.6,80.03
"0622846",53.9,94.7,20.02
"0602168",53.6,88.7,31.12
"0618324",53.6,88.7,31.12
"0641110",48.1,86.8,21.84
"0657512",48.1,86.8,21.84
"0658191",48.1,86.8,21.84
"0673710",48.1,86.8,21.84
"0680280",48.1,86.8,21.84
"0622412",57.7,87.5,15.56
"0645778",58.4,85.8,20.11
"0682422",57.7,87.5,15.56
"0630000",57.7,87.5,15.56
"0666070",57.7,87.5,15.56
"0673080",57.7,87.5,15.56
"0607414",61,89.2,14.29
"0607498",61,89.2,14.29
"0611691",61,89.2,14.29
"0632044",61,89.2,14.29
"0657260",61,89.2,14.29
"0659248",61,89.2,14.29
"0659550",61,89.2,14.29
"0673696",61,89.2,14.29
"0685992",61,89.2,14.29
"0639690",46.8,84.2,50.39
"0619220",48.4,85.8,44.66
"0606308",57.7,87.5,15.56
"0648816",57.7,87.5,15.56
"0613392",61,89.2,14.29
"0669196",58.3,80.5,18.84
"0657834",51.8,90.4,35.24
"0686930",53.6,88.7,31.12
"0614946",53.3,95.4,22.02
"0655058",61,89.2,14.29
"0634540",47.3,79,63.43
"0644140",50.4,91.8,36.54
"0647794",50.4,91.8,36.54
"0637106",45.5,82,40.86
"0648256",64,82.2,13.55
"0671225",47.1,89.1,41.96
"0657526",64,82.2,13.55
"0636826",57.7,87.5,15.56
"0648298",45.5,82,40.86
"0672772",45.5,82,40.86
"0680763",45.5,82,40.86
"0632408",47.1,89.1,41.96
"0631162",40.7,81.9,41.24
"0637904",40.7,81.9,41.24
"0639420",40.7,81.9,41.24
"0639425",40.7,81.9,41.24
"0639483",40.7,81.9,41.24
"0606028",61.8,99.3,8.49
"0620697",61.8,99.3,8.49
"0621810",61.8,99.3,8.49
"0636203",61.8,99.3,8.49
"0639836",61.8,99.3,8.49
"0671218",47.1,89.1,41.96
"0638352",47.1,89.1,41.96
"0609150",43.9,85.9,57.52
"0648448",40.7,81.9,41.24
"0659080",40.7,81.9,41.24
"0685086",40.7,81.9,41.24
"0685894",61.8,99.3,8.49
"0614406",43.9,85.9,57.52
"0657244",45.5,82,40.86
"0612300",45.5,82,40.86
"0637022",61,89.2,14.29
"0600450",57.7,87.5,15.56
"0639556",57.7,87.5,15.56
"0607652",57.2,76.2,33.07
"0641208",57.7,87.5,15.56
"0628210",58,87.3,17.16
"0644242",58,87.3,17.16
"0621565",58,87.3,17.16
"0668434",58,87.3,17.16
"0657070",58.4,85.8,20.11
"0612412",49,88.2,19.6
"0624218",49.9,88.6,32.82
"0649558",47.1,89.1,41.96
"0618153",57.2,76.2,33.07
"0641922",57.2,76.2,33.07
"0621936",55.9,73,28.68
"0649446",55.9,73,28.68
"0630900",49.9,88.6,32.82
"0620424",38,82.8,18.08
"0625114",57,99.4,6.86
"0664392",47.3,79,63.43
"0605276",50.4,91.8,36.54
"0639460",50.4,91.8,36.54
"0656196",50.4,91.8,36.54
"0686076",53.4,93.8,11.28
"0641026",51.5,83.2,51.64
"0607512",51.5,83.2,51.64
"0656868",51.5,83.2,51.64
"0600716",51.5,83.2,51.64
"0641866",51.5,83.2,51.64
"0611768",51.5,83.2,51.64
"0660214",51.5,83.2,51.64
"0641572",52.4,92.8,37.74
"0631372",45.5,82,40.86
"0606982",53.4,70.9,35.5
"0610676",52.4,92.8,37.74
"0630714",46.8,84.2,50.39
"0611418",47.6,85.7,45.79
"0663168",53,92.8,13.65
"0617232",58,87.3,17.16
"0600478",49.5,89.7,23.13
"0604198",49.5,89.7,23.13
"0683626",53.1,92.5,14.06
"0651280",53.4,70.9,35.5
"0627190",54.6,95.1,9.05
"0657960",53.4,70.9,35.5
"0670154",53.4,70.9,35.5
"0674172",53.4,70.9,35.5
"0675315",53.4,70.9,35.5
"0677805",53.4,70.9,35.5
"0645050",49.5,89.7,23.13
"0655842",49.5,89.7,23.13
"0608744",40.7,81.9,41.24
"0613077",40.7,81.9,41.24
"0614106",40.7,81.9,41.24
"0617050",40.7,81.9,41.24
"0629154",44.5,77.6,80.03
"0633935",44.5,77.6,80.03
"0624008",47.3,79,63.43
"0617288",40.7,81.9,41.24
"0621026",40.7,81.9,41.24
"0630560",40.7,81.9,41.24
"0631029",40.7,81.9,41.24
"0600786",47.3,79,63.43
"0632030",40,81.5,38.84
"0680483",43.9,85.9,57.52
"0644182",58,87.3,17.16
"0644420",57,99.4,6.86
"0612132",58,87.3,17.16
"0639670",58,87.3,17.16
"0678162",58,87.3,17.16
"0645932",49.9,88.6,32.82
"0610074",58,87.3,17.16
"0656826",57,99.4,6.86
"0672184",53.4,70.9,35.5
"0630987",54.6,95.1,9.05
"0620270",51.2,92.3,44.43
"0654388",51.2,92.3,44.43
"0678470",51.2,92.3,44.43
"0634928",47.3,79,63.43
"0602812",55.2,88,16.75
"0611324",58.4,85.8,20.11
"0622034",58.4,85.8,20.11
"0649488",58.4,85.8,20.11
"0664476",58.4,85.8,20.11
"0668140",58.4,85.8,20.11
"0606616",52.1,95.6,6.24
"0660706",55.2,88,16.75
"0681925",52.1,95.6,6.24
"0678050",52.1,95.6,6.24
"0684120",52.1,95.6,6.24
"0673167",57.7,87.5,15.56
"0610004",41.3,80.2,45.78
"0619794",41.3,80.2,45.78
"0671774",41.3,80.2,45.78
"0630420",41.3,80.2,45.78
"0671414",47.6,85.7,45.79
"0622454",53.5,85.1,18.5
"0662490",53.5,85.1,18.5
"0610270",48.4,85.8,44.66
"0603205",48.4,85.8,44.66
"0612594",39.4,78.9,15.63
"0605346",39.4,78.9,15.63
"0603792",51.2,92.3,44.43
"0686678",51.2,92.3,44.43
"0682929",39.4,78.9,15.63
"0648602",39.4,78.9,15.63
"0679030",39.4,78.9,15.63
"0652715",57,99.4,6.86
"0652760",57,99.4,6.86
"0624918",51.2,92.3,44.43
"0638024",51.2,92.3,44.43
"0624750",51.2,92.3,44.43
"0659115",51.2,92.3,44.43
"0671964",57,99.4,6.86
"0680515",52.1,95.6,6.24
"0645988",39,75,36.15
"0647086",39,75,36.15
"0608680",51.8,90.4,35.24
"0637596",43.9,85.9,57.52
"0639472",38,82.8,18.08
"0625030",38,82.8,18.08
"0606336",39.2,83.8,20.42
"0619878",39.2,83.8,20.42
"0637484",39.2,83.8,20.42
"0609822",48.1,86.8,21.84
"0610494",48.1,86.8,21.84
"0657011",48.1,86.8,21.84
"0658436",48.1,86.8,21.84
"0686496",54.6,95.1,9.05
"0636735",40.7,81.9,41.24
"0671078",48.1,86.8,21.84
"0683724",48.1,86.8,21.84
"0678336",48.1,86.8,21.84
"0657134",48.1,86.8,21.84
"0670130",56.5,82.7,20.41
"0670322",56.5,82.7,20.41
"0670140",56.5,82.7,20.41
"0657828",40.7,81.9,41.24
"0650132",57,99.4,6.86
"0638800",53.9,94.7,20.02
"0620228",53.9,94.7,20.02
"0613985",51.2,89.3,43.5
"0673690",51.2,89.3,43.5
"0649432",53.6,88.7,31.12
"0642230",53.3,95.4,22.02
"0658758",53.3,95.4,22.02
"0651336",53.6,95.9,18.99
"0660970",53.6,95.9,18.99
"0601228",39,75,36.15
"0638646",39,75,36.15
"0671834",45.5,82,40.86
"0607470",57.2,76.2,33.07
"0618086",57.2,76.2,33.07
"0640508",57.2,76.2,33.07
"0655048",57.2,76.2,33.07
"0687090",57.2,76.2,33.07
"0616420",61.8,99.3,8.49
"0651890",53.5,85.1,18.5
"0653714",52.4,92.8,37.74
"0685208",61.8,99.3,8.49
"0683460",61.8,99.3,8.49
"0672156",61.8,99.3,8.49
"0646646",61.8,99.3,8.49
"0639645",61.8,99.3,8.49
"0607036",54.3,79.7,42.05
"0611376",54.3,79.7,42.05
"0628014",54.3,79.7,42.05
"0629420",54.3,79.7,42.05
"0670712",54.3,79.7,42.05
"0681778",54.3,79.7,42.05
"0625488",53.4,93.8,11.28
"0645006",53.4,93.8,11.28
"0608828",51.8,90.4,35.24
"0657148",51.8,90.4,35.24
"0659896",51.8,90.4,35.24
"0670266",53.5,85.1,18.5
"0651622",53.5,85.1,18.5
"0619440",53.1,92.5,14.06
"0633294",53.6,93.3,18.7
"0634484",53.6,93.3,18.7
"0646226",53.6,93.3,18.7
"0686804",53.9,94.7,20.02
"0656546",47.6,85.7,45.79
"0657240",54.6,95.1,9.05
"0658456",43.9,85.9,57.52
"0624568",50.4,91.8,36.54
"0645092",43.9,85.9,57.52
"0636135",48.1,86.8,21.84
"0664378",43.9,85.9,57.52
"0612669",56.5,82.7,20.41
"0607848",54.3,79.7,42.05
"0662910",53.6,93.3,18.7
"0633549",51.2,89.3,43.5
"0681358",51.2,89.3,43.5
"0638114",53.4,70.9,35.5
"0633532",61,89.2,14.29
"0631470",54.3,79.7,42.05
"0678456",61.8,99.3,8.49
"0625534",54.6,95.1,9.05
"0639728",40,81.5,38.84
"0683262",39.4,78.9,15.63
"0681302",53.9,94.7,20.02
"0661108",54.6,95.1,9.05
"0660928",57.2,76.2,33.07
"0683906",47.3,79,63.43
"0607172",57,99.4,6.86
"0651924",53.6,93.3,18.7
"0616728",51.5,83.2,51.64
"0610088",54.6,82.9,23.12
"0619339",53.5,85.1,18.5
"0616651",53.1,92.5,14.06
"0638065",53.1,92.5,14.06
"0640326",61,89.2,14.29
"0628182",53.1,92.5,14.06
"0659052",57.7,87.5,15.56
"0637533",47.1,89.1,41.96
"0641166",54.3,97.6,7.61
"0622622",53,92.8,13.65
"0663134",47.1,89.1,41.96
"0608172",53,92.8,13.65
"0664056",61.8,99.3,8.49
"0653882",47.1,89.1,41.96
"0648998",47.1,89.1,41.96
"0621916",61,89.2,14.29
"0648410",64,82.2,13.55
"0662756",61.8,99.3,8.49
"0623350",54.4,82.3,18.76
"0604938",56.5,82.7,20.41
"0641142",53.6,93.3,18.7
"0636126",47.3,79,63.43
"0677042",54.4,82.3,18.76
"0601651",57.2,76.2,33.07
"0623826",57.2,76.2,33.07
"0686244",61.8,99.3,8.49
"0609835",58,87.3,17.16
"0675322",45.5,82,40.86
"0644924",54.6,95.1,9.05
"0684536",55.9,73,28.68
"0636616",53.4,70.9,35.5
"0630944",61.8,99.3,8.49
"0612916",61.8,99.3,8.49
"0634316",61.8,99.3,8.49
"0639598",61.8,99.3,8.49
"0654218",47.3,79,63.43
"0648060",47.3,79,63.43
"0630686",54.3,97.6,7.61
"0657666",47.1,89.1,41.96
"0644168",58.3,80.5,18.84
"0682852",53.6,93.3,18.7
"0624477",57.7,87.5,15.56
"0686174",54.6,95.1,9.05
"0611696",54.6,95.1,9.05
"0631302",48.4,85.8,44.66
"0673290",57.7,87.5,15.56
"0654092",53.6,93.3,18.7
"0630345",53.6,93.3,18.7
"0684863",49,88.2,19.6
"0653196",53.6,88.7,31.12
"0671134",58,87.3,17.16
"0648046",56.5,82.7,20.41
"0641282",54.6,82.9,23.12
"0601360",46.8,84.2,50.39
"0633574",61.8,99.3,8.49
"0646436",57.7,87.5,15.56
"0680560",53.6,95.9,18.99
"0656028",57.2,76.2,33.07
"0640116",49,88.2,19.6
"0620900",53.6,95.9,18.99
"0683948",54.6,95.1,9.05
"0619150",53.5,85.1,18.5
"0649592",54.6,95.1,9.05
"0632324",48.1,86.8,21.84
"0637512",40.7,81.9,41.24
"0643126",38,82.8,18.08
"0621788",66.9,105.9,3.38
"0623000",61,89.2,14.29
"0628021",52.1,95.6,6.24
"0671680",52.1,95.6,6.24
"0685551",52.1,95.6,6.24
"0686912",49.9,88.6,32.82
"0616035",51.2,92.3,44.43
"0655086",51.2,92.3,44.43
"0657204",47.3,79,63.43
"0621600",54.6,95.1,9.05
"0685587",64,82.2,13.55
"0658870",58.4,85.8,20.11
"0637400",54.6,95.1,9.05
"0679529",58.3,80.5,18.84
"0682815",57.7,87.5,15.56
"0676015",47.6,85.7,45.79
"0651990",51.2,89.3,43.5
"0662826",54.6,95.1,9.05
"0671778",41.3,80.2,45.78
"0669182",58,87.3,17.16
"0609324",51.2,92.3,44.43
"0624960",54.3,79.7,42.05
"0648452",54.6,95.1,9.05
"0602378",57.2,76.2,33.07
"0620802",57.7,87.5,15.56
"0645064",53.9,94.7,20.02
"0668263",53.5,85.1,18.5
"0644644",57,99.4,6.86
"0659426",52.2,91.2,34.28
"0638086",53.5,85.1,18.5
"0675154",53.3,95.4,22.02
"0683794",43.9,85.9,57.52
"0657036",41.3,80.2,45.78
"0646618",40.7,81.9,41.24
"0632385",57.7,87.5,15.56
"0681967",57.7,87.5,15.56
"0602382",57.2,76.2,33.07
"0631540",53.9,94.7,20.02
"0639484",49.9,88.6,32.82
"0623196",47.3,79,63.43
"0639724",61,89.2,14.29
"0659346",61,89.2,14.29
"0666004",61,89.2,14.29
"0621880",48.4,85.8,44.66
"0640928",51.5,83.2,51.64
"0658226",53.5,85.1,18.5
"0644910",47.3,79,63.43
"0648641",45.5,82,40.86
"0651637",47.6,85.7,45.79
"0626056",47.1,89.1,41.96
"0647724",47.1,89.1,41.96
"0645512",50.4,91.8,36.54
"0680966",45.5,82,40.86
"0621012",48.1,86.8,21.84
"0601192",61,89.2,14.29
"0630028",54.3,79.7,42.05
"0678126",54.3,79.7,42.05
"0646814",51.5,83.2,51.64
"0655800",53.6,93.3,18.7
"0639766",61,89.2,14.29
"0610554",61,89.2,14.29
"0623462",61,89.2,14.29
"0681316",58.3,80.5,18.84
"0619022",61.8,99.3,8.49
"0604734",54.6,95.1,9.05
"0638310",54.6,95.1,9.05
"0603344",57.7,87.5,15.56
"0630938",54.6,95.1,9.05
"0620984",57.7,87.5,15.56
"0616090",53.5,85.1,18.5
"0646702",56.5,82.7,20.41
"0684780",57.7,87.5,15.56
"0684774",57.7,87.5,15.56
"0653322",61,89.2,14.29
"0625296",47.3,79,63.43
"0623210",49.5,89.7,23.13
"0650874",46.8,84.2,50.39
"0662364",47.6,85.7,45.79
"0600674",54.4,82.3,18.76
"0656938",54.4,82.3,18.76
"0681204",54.4,82.3,18.76
"0651560",61.8,99.3,8.49
"0659500",61.8,99.3,8.49
"0621796",53.5,85.1,18.5
"0657456",53.5,85.1,18.5
"0616378",61,89.2,14.29
"0613945",51.2,89.3,43.5
"0623126",48.1,86.8,21.84
"0621230",61.8,99.3,8.49
"0619584",40,81.5,38.84
"0614498",47.6,85.7,45.79
"0633798",55.9,73,28.68
"0606406",57,99.4,6.86
"0650188",47.3,79,63.43
"0617106",61,89.2,14.29
"0601358",54.6,95.1,9.05
"0655380",57.7,87.5,15.56
"0616532",64,82.2,13.55
"0630014",57.7,87.5,15.56
"0650398",61,89.2,14.29
"0604870",57.7,87.5,15.56
"0604030",57,99.4,6.86
"0670588",57.2,76.2,33.07
"0608100",64,82.2,13.55
"0612524",53,92.8,13.65
"0652694",53,92.8,13.65
"0609892",53.6,88.7,31.12
"0622678",61,89.2,14.29
"0662896",57.7,87.5,15.56
"0639496",64,82.2,13.55
"0677364",39.2,83.8,20.42
"0678008",40.7,81.9,41.24
"0614484",39.4,78.9,15.63
"0605262",47.3,79,63.43
"0618422",61,89.2,14.29
"0642142",51.8,90.4,35.24
"0681666",53.8,88.8,19.8
"0622020",53.6,93.3,18.7
"0648760",55.9,73,28.68
"0657330",51.8,90.4,35.24
"0673868",54.6,95.1,9.05
"0608058",66.9,105.9,3.38
"0636280",66.9,105.9,3.38
"0660606",48.1,86.8,21.84
"0610561",61,89.2,14.29
"0648928",54.3,79.7,42.05
"0629350",48.4,85.8,44.66
"0654120",58.3,80.5,18.84
"0639514",47.1,89.1,41.96
"0617918",55.9,73,28.68
"0680238",53.1,92.5,14.06
"0633056",54.3,79.7,42.05
"0620438",48.1,86.8,21.84
"0617274",53.5,85.1,18.5
"0665042",56.5,82.7,20.41
"0629000",64,82.2,13.55
"0686832",64,82.2,13.55
"0614736",55.9,73,28.68
"0647486",55.9,73,28.68
"0637624",39.4,78.9,15.63
"0609598",57.7,87.5,15.56
"0614148",51.2,92.3,44.43
"0683668",57.2,76.2,33.07
"0624638",53.6,93.3,18.7
"0684200",57.7,87.5,15.56
"0671876",57.7,87.5,15.56
"0618688",58.4,85.8,20.11
"0622510",54.3,79.7,42.05
"0600296",57,99.4,6.86
"0680994",57,99.4,6.86
"0649362",58,87.3,17.16
"0601444",38,82.8,18.08
"0602476",47.3,79,63.43
"0656700",61.8,99.3,8.49
"0644770",48.1,86.8,21.84
"0682334",41.3,80.2,45.78
"0612552",57.7,87.5,15.56
"0639411",40.7,81.9,41.24
"0642622",45.5,82,40.86
"0618982",61.8,99.3,8.49
"0619654",53.4,93.8,11.28
"0610301",53.5,85.1,18.5
"0600996",53.8,88.8,19.8
"0601416",53.4,70.9,35.5
"0657829",52.4,92.8,37.74
"0645820",53.4,70.9,35.5
"0628154",47.3,79,63.43
"0675994",49,88.2,19.6
"0649270",61.8,99.3,8.49
"0653896",57,99.4,6.86
"0677392",51.8,90.4,35.24
"0619724",43.9,85.9,57.52
"0677960",49,88.2,19.6
"0656042",50.4,91.8,36.54
"0658506",51.5,83.2,51.64
"0656756",55.9,73,28.68
"0640256",64,82.2,13.55
"0617610",54.6,82.9,23.12
"0616000",53.5,85.1,18.5
"0667056",49,88.2,19.6
"0608310",55.9,73,28.68
"0618485",40.7,81.9,41.24
"0652526",57.7,87.5,15.56
"0684438",57.7,87.5,15.56
"0616742",57.7,87.5,15.56
"0636434",61.8,99.3,8.49
"0647766",54.6,82.9,23.12
"0651168",38,82.8,18.08
"0623150",61,89.2,14.29
"0637568",48.1,86.8,21.84
"0638156",54.3,79.7,42.05
"0630126",54.6,95.1,9.05
"0642580",52.1,95.6,6.24
"0652246",46.8,84.2,50.39
"0664434",53.4,70.9,35.5
"0622146",53.8,88.8,19.8
"0623630",53.1,92.5,14.06
"0604716",39,75,36.15
"0647206",48.4,85.8,44.66
"0653603",54.6,95.1,9.05
"0612328",38,82.8,18.08
"0639304",57.7,87.5,15.56
"0685446",61.8,99.3,8.49
"0640956",54.6,95.1,9.05
"0648690",40,81.5,38.84
"0639892",57.7,87.5,15.56
"0609780",54.6,95.1,9.05
"0659962",57,99.4,6.86
"0638562",49,88.2,19.6
"0660704",54.6,95.1,9.05
"0605290",53.8,88.8,19.8
"0658072",57.7,87.5,15.56
"0603092",55.9,73,28.68
"0656182",40.7,81.9,41.24
"0641124",61,89.2,14.29
"0640088",54.6,95.1,9.05
"0639108",57.7,87.5,15.56
"0639318",55.9,73,28.68
"0610732",38,82.8,18.08
"0639710",51.2,89.3,43.5
"0652379",64,82.2,13.55
"0683730",47.3,79,63.43
"0653448",54.6,95.1,9.05
"0630994",58.4,85.8,20.11
"0621096",57.7,87.5,15.56
"0652302",61.8,99.3,8.49
"0668196",61,89.2,14.29
"0649950",53.4,70.9,35.5
"0651868",49.5,89.7,23.13
"0649348",57,99.4,6.86
"0683494",40.7,81.9,41.24
"0641782",39.2,83.8,20.42
"0611194",61,89.2,14.29
"0684921",57.7,87.5,15.56
"0630378",58.3,80.5,18.84
"0678638",48.1,86.8,21.84
"0630703",61,89.2,14.29
"0662938",47.6,85.7,45.79
"0648914",57.7,87.5,15.56
"0610256",48.4,85.8,44.66
"0646632",47.6,85.7,45.79
"0623973",54.3,79.7,42.05
"0639444",57,99.4,6.86
"0620903",54.6,95.1,9.05
"0684385",47.3,79,63.43
"0618590",58.4,85.8,20.11
"0653224",61.8,99.3,8.49
"0636613",57.2,76.2,33.07
"0657764",53.5,85.1,18.5
"0657414",58,87.3,17.16
"0606434",57,99.4,6.86
"0687042",57,99.4,6.86
"0638076",48.1,86.8,21.84
"0675672",48.1,86.8,21.84
"0678932",48.1,86.8,21.84
"0636168",48.1,86.8,21.84
"0639735",56.5,82.7,20.41
"0683374",53.6,93.3,18.7
"0634392",57,99.4,6.86
"0644672",40.7,81.9,41.24
"0609310",51.2,92.3,44.43
"0634428",51.2,92.3,44.43
"0641278",43.9,85.9,57.52
"0621782",66.9,105.9,3.38
"0668294",53.5,85.1,18.5
"0658352",40.7,81.9,41.24
"0611446",58.3,80.5,18.84
"0634120",55.2,88,16.75
"0619052",57.7,87.5,15.56
"0623042",47.3,79,63.43
"0644760",53.6,93.3,18.7
"0644784",40,81.5,38.84
"0657372",56.5,82.7,20.41
"0663148",52.1,95.6,6.24
"0630412",54.6,95.1,9.05
"0682562",53.1,92.5,14.06
"0625506",53.6,93.3,18.7
"0632340",53.8,88.8,19.8
"0686440",55.9,73,28.68
"0678960",57.7,87.5,15.56
"0680476",43.9,85.9,57.52
"0618940",61,89.2,14.29
"0621964",57.7,87.5,15.56
"0686594",57,99.4,6.86
"0677308",57.7,87.5,15.56
"0660279",53.5,85.1,18.5
"0652162",53.5,85.1,18.5
"0602364",57,99.4,6.86
"0678288",48.1,86.8,21.84
"0600464",61.8,99.3,8.49
"0670182",58.3,80.5,18.84
"0630339",40.7,81.9,41.24
"0631092",57.7,87.5,15.56
"0626028",53.1,92.5,14.06
"0611978",58.4,85.8,20.11
"0659444",53.6,93.3,18.7
"0619262",53.4,70.9,35.5
"0612902",54.4,82.3,18.76
"0659506",53.6,93.3,18.7
"0648648",57.7,87.5,15.56
"0640886",57.7,87.5,15.56
"0603820",61.8,99.3,8.49
"0650076",61.8,99.3,8.49
"0638604",46.8,84.2,50.39
"0642384",55.9,73,28.68
"0677728",47.6,85.7,45.79
"0611782",47.1,89.1,41.96
"0614288",49.5,89.7,23.13
"0658478",61,89.2,14.29
"0640312",40.7,81.9,41.24
"0626067",61.8,99.3,8.49
"0612146",54.3,79.7,42.05
"0656476",54.3,79.7,42.05
"0678715",54.3,79.7,42.05
"0610042",51.8,90.4,35.24
"0672996",57.7,87.5,15.56
"0644042",58,87.3,17.16
"0653160",58,87.3,17.16
"0647822",49,88.2,19.6
"0683766",49.9,88.6,32.82
"0622006",51.9,93.7,25.9
"0610044",51.8,90.4,35.24
"0671106",54.6,95.1,9.05
"0652764",49.5,89.7,23.13
"0686878",49.5,89.7,23.13
"0620928",49,88.2,19.6
"0600156",53.1,92.5,14.06
"0618695",53,92.8,13.65
"0644399",53.4,70.9,35.5
"0672688",57.2,76.2,33.07
"0619416",52.4,92.8,37.74
"0607694",61,89.2,14.29
"0645054",49.5,89.7,23.13
"0670336",41.3,80.2,45.78
"0617372",39.4,78.9,15.63
"0648676",48.1,86.8,21.84
"0645232",49,88.2,19.6
"0678596",61.8,99.3,8.49
"0642328",47.3,79,63.43
"0622286",53.4,93.8,11.28
"0603526",54.6,95.1,9.05
"0653505",49,88.2,19.6
"0602028",51.5,83.2,51.64
"0639094",55.9,73,28.68
"0621138",40.7,81.9,41.24
"0641789",40.7,81.9,41.24
"0670644",57.2,76.2,33.07
"0639715",61.8,99.3,8.49
"0617078",53.4,93.8,11.28
"0600898",53.5,85.1,18.5
"0638422",53,92.8,13.65
"0608530",51.5,83.2,51.64
"0663106",46.8,84.2,50.39
"0640354",61.8,99.3,8.49
"0630410",61.8,99.3,8.49
"0619976",51.8,90.4,35.24
"0625086",44.5,77.6,80.03
"0672380",44.5,77.6,80.03
"0672506",61,89.2,14.29
"0617988",53.5,85.1,18.5
"0613364",58.4,85.8,20.11
"0618352",57.7,87.5,15.56
"0673276",57.7,87.5,15.56
"0644406",51.2,89.3,43.5
"0653070",53.5,85.1,18.5
"0607064",57,99.4,6.86
"0612062",49.9,88.6,32.82
"0685880",53.6,93.3,18.7
"0612612",52.4,92.8,37.74
"0609353",53,92.8,13.65
"0609332",54.6,95.1,9.05
"0647332",51.2,89.3,43.5
"0636770",64,82.2,13.55
"0624897",52.2,91.2,34.28
"0618464",53.4,93.8,11.28
"1216525",69,90.6,50.88
"1205150",69.2,89.1,51.53
"1238250",72,91.4,51.72
"1254200",67.6,90.2,51.85
"1216875",69,90.6,50.88
"1267175",74.6,90.5,56.88
"1274575",75.7,90.1,55.16
"1238950",72,91.4,51.72
"1243975",70.5,89.5,50.45
"1250750",68.6,90.9,52.68
"1200375",67.5,91,52.59
"1242400",69.2,89.1,51.53
"1235000",64.5,90.3,50.22
"1227600",62.1,91.6,54.7
"1228275",74.6,90.5,56.88
"1227000",62.1,91.6,54.7
"1279225",69.6,89.5,52.99
"1230525",67.5,91,52.59
"1208600",63.4,90.7,58.86
"1253500",67.1,89.8,52.96
"1271900",70.5,89.5,50.45
"1237775",65.6,91.1,51.54
"1203725",62.1,91.6,54.7
"1226075",65,91,51.51
"1270075",75.7,90.1,55.16
"1271000",70.5,89.8,52.28
"1259750",69.2,89.1,51.53
"1276525",75.7,90.1,55.16
"1266425",70.8,91.3,50.34
"1273950",72.9,91.2,52.07
"1275275",74.6,90.5,56.88
"1276740",72.1,90.6,52.53
"1265525",70.5,89.5,50.45
"1228937",74.3,91,50.04
"1274562",75.6,91.5,52.1
"1228925",74.9,91.3,51.83
"1263435",74.6,90.5,56.88
"1246540",69.6,89.5,52.99
"1246520",74.9,91.3,51.83
"1263425",74.3,91,50.04
"1276290",74.6,90.5,56.88
"1277075",75.7,90.1,55.16
"1205462",61.9,90.8,62.25
"1227775",73.9,91.4,50.86
"1269275",74.3,91,50.04
"1249905",69.3,89.7,53.48
"1259475",67.1,89.8,52.96
"1216062",74.3,91,50.04
"1208125",72,91.4,51.72
"1256865",69.7,90.9,50.86
"1264625",70.5,89.5,50.45
"1271825",69.2,89.1,51.53
"1201353",67.1,89.8,52.96
"1256500",70.8,91.3,50.34
"1268950",68.5,90,53.29
"1238430",70.8,91.3,50.34
"1274370",70.5,89.5,50.45
"1278340",69.3,89.7,53.48
"1259675",68.6,90.9,52.68
"1245225",67.5,91,52.59
"1242625",70.5,89.5,50.45
"1256525",72.9,91.2,52.07
"1208725",66.5,90.9,52.26
"1227575",63.7,91.1,53.59
"1250756",68.6,90.9,52.68
"1241825",62.4,89.5,58.49
"1206100",67.6,90.2,51.85
"1208800",69.3,89.7,53.48
"1221250",62,91.6,57.68
"1258175",62,91.6,57.68
"1242650",62.1,91.6,54.7
"1215475",62.2,91.2,60.69
"1265425",62.2,91.2,60.69
"1205125",69.2,89.1,51.53
"1263000",69.2,89.1,51.53
"1272325",69.2,89.1,51.53
"1263650",70.4,91.3,50.47
"1248625",69,90.6,50.88
"1255475",62.2,90.9,60.12
"1219725",62.7,91.1,57.33
