December 2022 - November 2023 Contiguous U.S. County Precipitation,,,,,,
Units: Inches,,,,,,
Missing: -99,,,,,,
Period of Record: 128 Years,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
NM-057,Torrance County,New Mexico,9.84,11,-4.6,14.44
NM-059,Union County,New Mexico,16.56,72,0.22,16.34
NM-061,Valencia County,New Mexico,6.39,8,-3.93,10.32
NY-001,Albany County,New York,44.29,107,7.01,37.28
NY-003,Allegany County,New York,33.62,29,-3.35,36.97
NY-005,Bronx County,New York,54.66,114,9.61,45.05
NY-007,Broome County,New York,45.08,107,6.22,38.86
NY-009,Cattaraugus County,New York,37.04,15,-5.53,42.57
NY-011,Cayuga County,New York,41.12,98,4.16,36.96
NY-013,Chautauqua County,New York,41.48,48,-1.11,42.59
NY-015,Chemung County,New York,37.68,91,3.02,34.66
NY-017,Chenango County,New York,46.64,106,5.66,40.98
NY-019,Clinton County,New York,45.8,124,11.36,34.44
NY-021,Columbia County,New York,49.87,116,9.39,40.48
NY-023,Cortland County,New York,42.78,81,1.74,41.04
NY-025,Delaware County,New York,45.15,79,2.57,42.58
NY-027,Dutchess County,New York,51.93,112,8.37,43.56
NY-029,Erie County,New York,40.61,83,2.37,38.24
NY-031,Essex County,New York,55.68,127,14.77,40.91
NY-033,Franklin County,New York,50.23,126,11.26,38.97
NY-035,Fulton County,New York,51.35,105,5.79,45.56
NY-037,Genesee County,New York,33.9,53,-0.06,33.96
NY-039,Greene County,New York,47.5,95,4.7,42.8
NY-041,Hamilton County,New York,57.03,123,10.24,46.79
NY-043,Herkimer County,New York,52.85,112,6.01,46.84
NY-045,Jefferson County,New York,45.14,115,6.39,38.75
NY-047,Kings County,New York,53.69,115,9.25,44.44
NY-049,Lewis County,New York,52.28,117,7.01,45.27
NY-051,Livingston County,New York,29.73,29,-2.64,32.37
NY-053,Madison County,New York,46.17,101,5.82,40.35
NY-055,Monroe County,New York,34.95,95,3.07,31.88
NY-057,Montgomery County,New York,44.61,107,6.09,38.52
NY-059,Nassau County,New York,46.59,84,2.04,44.55
NY-061,New York County,New York,54.69,116,9.82,44.87
NY-063,Niagara County,New York,34.29,82,2.04,32.25
NY-065,Oneida County,New York,50.29,102,5.24,45.05
NY-067,Onondaga County,New York,43.18,102,4.72,38.46
NY-069,Ontario County,New York,35.84,95,3.49,32.35
NY-071,Orange County,New York,54.05,117,10.43,43.62
NY-073,Orleans County,New York,34.58,81,2.14,32.44
NY-075,Oswego County,New York,45.51,92,3.47,42.04
NY-077,Otsego County,New York,47.69,105,6.31,41.38
NY-079,Putnam County,New York,55.23,108,8.53,46.7
NY-081,Queens County,New York,53.44,116,9.18,44.26
NY-083,Rensselaer County,New York,46.62,108,7.39,39.23
NY-085,Richmond County,New York,53.23,109,7.66,45.57
NY-087,Rockland County,New York,54.54,106,7.84,46.7
NY-089,St. Lawrence County,New York,43.83,114,5.43,38.4
NY-091,Saratoga County,New York,46.39,102,5.4,40.99
NY-093,Schenectady County,New York,43.34,106,6.25,37.09
NY-095,Schoharie County,New York,42.81,97,4.18,38.63
NY-097,Schuyler County,New York,35.85,86,2.15,33.7
NY-099,Seneca County,New York,37.56,100,4.17,33.39
NY-101,Steuben County,New York,33.22,49,-1.08,34.3
NY-103,Suffolk County,New York,43.67,59,-0.81,44.48
NY-105,Sullivan County,New York,53.79,109,8.21,45.58
NY-107,Tioga County,New York,41.11,99,4.19,36.92
NY-109,Tompkins County,New York,39.09,90,2.51,36.58
NY-111,Ulster County,New York,55.88,111,8.65,47.23
NY-113,Warren County,New York,50.39,119,8.46,41.93
NY-115,Washington County,New York,43.16,105,5.32,37.84
NY-117,Wayne County,New York,34.45,64,0.34,34.11
NY-119,Westchester County,New York,53.81,100,6.81,47
NY-121,Wyoming County,New York,34.98,40,-2.07,37.05
NY-123,Yates County,New York,34.98,95,2.9,32.08
NC-001,Alamance County,North Carolina,44.94,62,-0.17,45.11
NC-003,Alexander County,North Carolina,41.59,29,-5.65,47.24
NC-005,Alleghany County,North Carolina,46.2,32,-4.68,50.88
NC-007,Anson County,North Carolina,43.72,56,-2.03,45.75
NC-009,Ashe County,North Carolina,45.22,21,-5.59,50.81
NC-011,Avery County,North Carolina,46.98,20,-7.8,54.78
NC-013,Beaufort County,North Carolina,45.71,24,-5.98,51.69
NC-015,Bertie County,North Carolina,40.25,10,-8.59,48.84
NC-017,Bladen County,North Carolina,45.48,47,-2.62,48.1
NC-019,Brunswick County,North Carolina,50.5,55,-1.49,51.99
NC-021,Buncombe County,North Carolina,41.2,20,-6.82,48.02
NC-023,Burke County,North Carolina,45.45,38,-5.05,50.5
NC-025,Cabarrus County,North Carolina,43.85,56,-2.3,46.15
NC-027,Caldwell County,North Carolina,47.26,39,-4.23,51.49
NC-029,Camden County,North Carolina,40.51,16,-7.52,48.03
NC-031,Carteret County,North Carolina,58.87,90,3.55,55.32
NC-033,Caswell County,North Carolina,40.51,38,-2.99,43.5
NC-035,Catawba County,North Carolina,41.65,30,-6.06,47.71
NC-037,Chatham County,North Carolina,46.31,68,0.14,46.17
NC-039,Cherokee County,North Carolina,57.84,52,-1.72,59.56
NC-041,Chowan County,North Carolina,42.11,16,-7.48,49.59
NC-043,Clay County,North Carolina,56.03,30,-5.32,61.35
NC-045,Cleveland County,North Carolina,43.87,36,-5.38,49.25
NC-047,Columbus County,North Carolina,47.53,52,-2.01,49.54
NC-049,Craven County,North Carolina,48.67,36,-4.43,53.1
NC-051,Cumberland County,North Carolina,42.32,36,-4.72,47.04
NC-053,Currituck County,North Carolina,40.59,18,-7,47.59
NC-055,Dare County,North Carolina,47.77,43,-3.28,51.05
NC-057,Davidson County,North Carolina,40.18,23,-5.6,45.78
NC-059,Davie County,North Carolina,38.05,15,-7.38,45.43
NC-061,Duplin County,North Carolina,47.05,38,-3.48,50.53
NC-063,Durham County,North Carolina,44.81,65,0.31,44.5
NC-065,Edgecombe County,North Carolina,40.28,20,-7.05,47.33
NC-067,Forsyth County,North Carolina,41.65,40,-3.02,44.67
NC-069,Franklin County,North Carolina,43.7,51,-2.23,45.93
NC-071,Gaston County,North Carolina,43.95,49,-3.57,47.52
NC-073,Gates County,North Carolina,41.47,18,-6.9,48.37
NC-075,Graham County,North Carolina,55.45,25,-8.1,63.55
NC-077,Granville County,North Carolina,43.97,56,-0.68,44.65
NC-079,Greene County,North Carolina,42.37,22,-6.47,48.84
NC-081,Guilford County,North Carolina,43.9,55,-0.83,44.73
NC-083,Halifax County,North Carolina,42.24,39,-3.65,45.89
NC-085,Harnett County,North Carolina,44.02,48,-2.97,46.99
NC-087,Haywood County,North Carolina,49.53,27,-5.61,55.14
NC-089,Henderson County,North Carolina,43.05,11,-15.34,58.39
NC-091,Hertford County,North Carolina,41.46,20,-6.86,48.32
NC-093,Hoke County,North Carolina,44.18,49,-2.73,46.91
NC-095,Hyde County,North Carolina,51.36,62,-1.11,52.47
NC-097,Iredell County,North Carolina,39.48,18,-7.3,46.78
NC-099,Jackson County,North Carolina,52.14,17,-10.74,62.88
NC-101,Johnston County,North Carolina,44.59,47,-2.44,47.03
NC-103,Jones County,North Carolina,46.43,24,-6.25,52.68
NC-105,Lee County,North Carolina,45.31,66,-1.09,46.4
NC-107,Lenoir County,North Carolina,42.87,18,-7.28,50.15
NC-109,Lincoln County,North Carolina,43.37,34,-4.4,47.77
NC-111,McDowell County,North Carolina,48.87,31,-6.16,55.03
NC-113,Macon County,North Carolina,51.82,14,-11.69,63.51
NC-115,Madison County,North Carolina,45.77,65,0.04,45.73
NC-117,Martin County,North Carolina,40.85,13,-8.12,48.97
NC-119,Mecklenburg County,North Carolina,43.36,54,-2.62,45.98
NC-121,Mitchell County,North Carolina,46.53,28,-4.37,50.9
NC-123,Montgomery County,North Carolina,43.92,46,-2.7,46.62
NC-125,Moore County,North Carolina,42.28,33,-4.82,47.1
NC-127,Nash County,North Carolina,42.03,35,-4.92,46.95
NC-129,New Hanover County,North Carolina,52.85,61,-0.31,53.16
NC-131,Northampton County,North Carolina,43.17,41,-3.03,46.2
NC-133,Onslow County,North Carolina,48.16,27,-5.62,53.78
NC-135,Orange County,North Carolina,45.46,70,0.63,44.83
NC-137,Pamlico County,North Carolina,52.44,61,-1.54,53.98
NC-139,Pasquotank County,North Carolina,40.47,15,-8.15,48.62
NC-141,Pender County,North Carolina,51.88,58,-0.3,52.18
NC-143,Perquimans County,North Carolina,41.41,16,-7.89,49.3
NC-145,Person County,North Carolina,41.8,46,-2.09,43.89
NC-147,Pitt County,North Carolina,42.04,22,-7.19,49.23
NC-149,Polk County,North Carolina,45.16,13,-12.47,57.63
NC-151,Randolph County,North Carolina,43.65,39,-2.65,46.3
NC-153,Richmond County,North Carolina,43.43,44,-3.31,46.74
NC-155,Robeson County,North Carolina,44.6,57,-1.03,45.63
NC-157,Rockingham County,North Carolina,39.65,34,-4.24,43.89
NC-159,Rowan County,North Carolina,39.71,19,-6.91,46.62
NC-161,Rutherford County,North Carolina,42.8,22,-8.61,51.41
NC-163,Sampson County,North Carolina,45.97,52,-2.3,48.27
NC-165,Scotland County,North Carolina,43.85,51,-2.35,46.2
NC-167,Stanly County,North Carolina,46.48,74,0.11,46.37
NC-169,Stokes County,North Carolina,44.47,53,-1.41,45.88
NC-171,Surry County,North Carolina,50.01,77,2.47,47.54
NC-173,Swain County,North Carolina,56.54,28,-6.94,63.48
NC-175,Transylvania County,North Carolina,51.83,9,-18.04,69.87
NC-177,Tyrrell County,North Carolina,44.93,23,-6.03,50.96
NC-179,Union County,North Carolina,41.27,42,-3.51,44.78
NC-181,Vance County,North Carolina,44.22,60,-0.48,44.7
NC-183,Wake County,North Carolina,44.57,55,-1.25,45.82
NC-185,Warren County,North Carolina,43.3,56,-1.22,44.52
NC-187,Washington County,North Carolina,44.57,24,-6.07,50.64
NC-189,Watauga County,North Carolina,47.28,26,-5.44,52.72
NC-191,Wayne County,North Carolina,44.37,45,-3.96,48.33
NC-193,Wilkes County,North Carolina,48.8,59,-0.92,49.72
NC-195,Wilson County,North Carolina,43.08,37,-4.29,47.37
NC-197,Yadkin County,North Carolina,43.63,55,-1.62,45.25
NC-199,Yancey County,North Carolina,47.29,32,-4.55,51.84
ND-001,Adams County,North Dakota,19.89,116,3.97,15.92
ND-003,Barnes County,North Dakota,21.78,94,2.14,19.64
ND-005,Benson County,North Dakota,17.98,73,0.77,17.21
ND-007,Billings County,North Dakota,17.72,94,2.31,15.41
ND-009,Bottineau County,North Dakota,13.62,30,-2.73,16.35
ND-011,Bowman County,North Dakota,18.79,113,3.9,14.89
ND-013,Burke County,North Dakota,14.24,36,-2.12,16.36
ND-015,Burleigh County,North Dakota,21.18,116,4.55,16.63
ND-017,Cass County,North Dakota,19.74,47,-0.53,20.27
ND-019,Cavalier County,North Dakota,13.08,5,-5.92,19
ND-021,Dickey County,North Dakota,24.93,110,4.73,20.2
ND-023,Divide County,North Dakota,12.45,28,-2.62,15.07
ND-025,Dunn County,North Dakota,16.84,72,0.34,16.5
ND-027,Eddy County,North Dakota,17.11,48,-0.88,17.99
ND-029,Emmons County,North Dakota,22.61,119,5.51,17.1
ND-031,Foster County,North Dakota,17.56,50,-0.81,18.37
ND-033,Golden Valley County,North Dakota,19.51,114,4.66,14.85
ND-035,Grand Forks County,North Dakota,17.3,32,-2.06,19.36
ND-037,Grant County,North Dakota,22.34,119,5.61,16.73
ND-039,Griggs County,North Dakota,19.81,75,0.9,18.91
ND-041,Hettinger County,North Dakota,19.89,112,3.47,16.42
ND-043,Kidder County,North Dakota,20.97,113,3.76,17.21
ND-045,LaMoure County,North Dakota,23.68,107,4,19.68
ND-047,Logan County,North Dakota,22.9,114,4.95,17.95
ND-049,McHenry County,North Dakota,15.81,58,-0.54,16.35
ND-051,McIntosh County,North Dakota,23.44,116,5.26,18.18
ND-053,McKenzie County,North Dakota,14.58,57,-0.65,15.23
ND-055,McLean County,North Dakota,17.7,88,1.37,16.33
ND-057,Mercer County,North Dakota,19,101,2.76,16.24
ND-059,Morton County,North Dakota,21.77,118,5.18,16.59
ND-061,Mountrail County,North Dakota,13.92,37,-2.08,16
ND-063,Nelson County,North Dakota,18.81,62,0.16,18.65
ND-065,Oliver County,North Dakota,20.22,109,3.44,16.78
ND-067,Pembina County,North Dakota,13.36,4,-5.98,19.34
ND-069,Pierce County,North Dakota,16.07,54,-0.63,16.7
ND-071,Ramsey County,North Dakota,17.81,66,0.34,17.47
ND-073,Ransom County,North Dakota,22.54,87,2.06,20.48
ND-075,Renville County,North Dakota,12.48,21,-3.67,16.15
ND-077,Richland County,North Dakota,24.06,91,2.88,21.18
ND-079,Rolette County,North Dakota,12.89,11,-4.74,17.63
ND-081,Sargent County,North Dakota,23.27,96,2.7,20.57
ND-083,Sheridan County,North Dakota,20.37,105,3.02,17.35
ND-085,Sioux County,North Dakota,22.51,122,5.66,16.85
ND-087,Slope County,North Dakota,19.09,112,3.68,15.41
ND-089,Stark County,North Dakota,19.4,102,2.9,16.5
ND-091,Steele County,North Dakota,17.99,41,-1.28,19.27
ND-093,Stutsman County,North Dakota,20.78,96,2.29,18.49
ND-095,Towner County,North Dakota,12.6,7,-5.26,17.86
ND-097,Traill County,North Dakota,17.71,32,-2.21,19.92
ND-099,Walsh County,North Dakota,16.28,30,-2.39,18.67
ND-101,Ward County,North Dakota,14.86,39,-1.61,16.47
ND-103,Wells County,North Dakota,19.34,85,1.45,17.89
ND-105,Williams County,North Dakota,15.13,74,0.34,14.79
OH-001,Adams County,Ohio,40.45,36,-2.48,42.93
OH-003,Allen County,Ohio,33.8,40,-1.41,35.21
OH-005,Ashland County,Ohio,37.56,65,0.44,37.12
OH-007,Ashtabula County,Ohio,36.39,33,-3.22,39.61
OH-009,Athens County,Ohio,36.11,25,-4.04,40.15
OH-011,Auglaize County,Ohio,32.97,29,-3.06,36.03
OH-013,Belmont County,Ohio,39.9,58,-0.94,40.84
OH-015,Brown County,Ohio,41.88,47,-1.55,43.43
OH-017,Butler County,Ohio,39.63,49,-0.95,40.58
OH-019,Carroll County,Ohio,39.43,64,0.63,38.8
OH-021,Champaign County,Ohio,38.74,64,0.81,37.93
OH-023,Clark County,Ohio,38.94,58,0.26,38.68
OH-025,Clermont County,Ohio,39.31,31,-3.5,42.81
OH-027,Clinton County,Ohio,40.9,44,-1.3,42.2
OH-029,Columbiana County,Ohio,37.9,60,-0.03,37.93
OH-031,Coshocton County,Ohio,38.31,50,-0.53,38.84
OH-033,Crawford County,Ohio,37.88,68,0.41,37.47
OH-035,Cuyahoga County,Ohio,40.45,101,4.59,35.86
OH-037,Darke County,Ohio,34.34,28,-3.54,37.88
OH-039,Defiance County,Ohio,31.73,39,-2.02,33.75
OH-041,Delaware County,Ohio,38.16,61,0.19,37.97
OH-043,Erie County,Ohio,37.85,91,3.33,34.52
OH-045,Fairfield County,Ohio,35.45,24,-4.3,39.75
OH-047,Fayette County,Ohio,36.61,32,-2.84,39.45
OH-049,Franklin County,Ohio,37.96,55,-0.37,38.33
OH-051,Fulton County,Ohio,32.92,56,-0.47,33.39
OH-053,Gallia County,Ohio,36.69,21,-4.53,41.22
OH-055,Geauga County,Ohio,42.48,89,3.85,38.63
OH-057,Greene County,Ohio,38.44,48,-1.25,39.69
OH-059,Guernsey County,Ohio,38.79,56,-0.59,39.38
OH-061,Hamilton County,Ohio,39.2,41,-1.66,40.86
OH-063,Hancock County,Ohio,29.74,18,-5.11,34.85
OH-065,Hardin County,Ohio,30.78,19,-4.68,35.46
OH-067,Harrison County,Ohio,39.19,58,-0.28,39.47
OH-069,Henry County,Ohio,32.28,40,-1.52,33.8
OH-071,Highland County,Ohio,39.1,33,-3.41,42.51
OH-073,Hocking County,Ohio,35.2,20,-5.13,40.33
OH-075,Holmes County,Ohio,37.78,57,-0.41,38.19
OH-077,Huron County,Ohio,38.36,83,2.32,36.04
OH-079,Jackson County,Ohio,36.48,23,-4.72,41.2
OH-081,Jefferson County,Ohio,36.75,41,-2.08,38.83
OH-083,Knox County,Ohio,40.96,75,1.56,39.4
OH-085,Lake County,Ohio,42.04,97,4.53,37.51
OH-087,Lawrence County,Ohio,35.02,10,-6.94,41.96
OH-089,Licking County,Ohio,38.08,42,-1.64,39.72
OH-091,Logan County,Ohio,36.03,53,-0.53,36.56
OH-093,Lorain County,Ohio,37.84,88,3.11,34.73
OH-095,Lucas County,Ohio,30.55,37,-1.82,32.37
OH-097,Madison County,Ohio,37.6,54,-0.32,37.92
OH-099,Mahoning County,Ohio,37.85,62,0.67,37.18
OH-101,Marion County,Ohio,32.79,19,-3.69,36.48
OH-103,Medina County,Ohio,36.57,61,0.47,36.1
OH-105,Meigs County,Ohio,38.28,37,-2.32,40.6
OH-107,Mercer County,Ohio,32.83,27,-3.68,36.51
OH-109,Miami County,Ohio,34.98,34,-2.7,37.68
OH-111,Monroe County,Ohio,44,78,1.67,42.33
OH-113,Montgomery County,Ohio,35.66,31,-3.26,38.92
OH-115,Morgan County,Ohio,37.91,46,-1.82,39.73
OH-117,Morrow County,Ohio,40.47,76,1.34,39.13
OH-119,Muskingum County,Ohio,38.58,54,-0.52,39.1
OH-121,Noble County,Ohio,38.49,46,-2.08,40.57
OH-123,Ottawa County,Ohio,30.87,35,-1.99,32.86
OH-125,Paulding County,Ohio,32.71,45,-1.55,34.26
OH-127,Perry County,Ohio,37.29,43,-2.16,39.45
OH-129,Pickaway County,Ohio,34.18,19,-5.07,39.25
OH-131,Pike County,Ohio,37.08,29,-3.83,40.91
OH-133,Portage County,Ohio,37.57,60,0.48,37.09
OH-135,Preble County,Ohio,36.23,29,-3.31,39.54
OH-137,Putnam County,Ohio,31.68,32,-2.63,34.31
OH-139,Richland County,Ohio,39.64,76,1.56,38.08
OH-141,Ross County,Ohio,35.57,24,-4.62,40.19
OH-143,Sandusky County,Ohio,33.97,64,0.2,33.77
OH-145,Scioto County,Ohio,37.57,24,-4.22,41.79
OH-147,Seneca County,Ohio,34.86,56,-0.61,35.47
OH-149,Shelby County,Ohio,34.51,31,-2.54,37.05
OH-151,Stark County,Ohio,36.55,48,-0.83,37.38
OH-153,Summit County,Ohio,34.68,42,-1.5,36.18
OH-155,Trumbull County,Ohio,38.56,61,0.82,37.74
OH-157,Tuscarawas County,Ohio,40.31,79,1.79,38.52
OH-159,Union County,Ohio,35.72,52,-0.63,36.35
OH-161,Van Wert County,Ohio,35.68,54,0.54,35.14
OH-163,Vinton County,Ohio,35.89,24,-4.79,40.68
OH-165,Warren County,Ohio,38.82,37,-2.72,41.54
OH-167,Washington County,Ohio,39.73,47,-1.1,40.83
OH-169,Wayne County,Ohio,35.56,46,-0.95,36.51
OH-171,Williams County,Ohio,32.1,40,-1.88,33.98
OH-173,Wood County,Ohio,31.12,30,-2.26,33.38
OH-175,Wyandot County,Ohio,31.31,19,-4.27,35.58
OK-001,Adair County,Oklahoma,49.38,86,4.23,45.15
OK-003,Alfalfa County,Oklahoma,29.14,77,1.66,27.48
OK-005,Atoka County,Oklahoma,43.39,68,0.04,43.35
OK-007,Beaver County,Oklahoma,27.72,120,7.26,20.46
OK-009,Beckham County,Oklahoma,24.07,61,-0.49,24.56
OK-011,Blaine County,Oklahoma,33.19,96,4.72,28.47
OK-013,Bryan County,Oklahoma,38.73,55,-2.07,40.8
OK-015,Caddo County,Oklahoma,31.51,76,1.17,30.34
OK-017,Canadian County,Oklahoma,35.69,96,4.97,30.72
OK-019,Carter County,Oklahoma,36.1,68,-0.5,36.6
OK-021,Cherokee County,Oklahoma,48.14,89,4.55,43.59
OK-023,Choctaw County,Oklahoma,46.24,69,0.92,45.32
OK-025,Cimarron County,Oklahoma,20.33,110,3.79,16.54
OK-027,Cleveland County,Oklahoma,38.74,90,3.95,34.79
OK-029,Coal County,Oklahoma,41.73,68,0.28,41.45
OK-031,Comanche County,Oklahoma,29.02,53,-0.97,29.99
OK-033,Cotton County,Oklahoma,28.93,57,-1.1,30.03
OK-035,Craig County,Oklahoma,37.85,36,-4.27,42.12
OK-037,Creek County,Oklahoma,40.01,85,2.45,37.56
OK-039,Custer County,Oklahoma,31.81,106,5.17,26.64
OK-041,Delaware County,Oklahoma,50.3,102,6.68,43.62
OK-043,Dewey County,Oklahoma,29.09,92,2.7,26.39
OK-045,Ellis County,Oklahoma,28.45,107,5,23.45
OK-047,Garfield County,Oklahoma,31.24,69,0.73,30.51
OK-049,Garvin County,Oklahoma,38.49,78,2.61,35.88
OK-051,Grady County,Oklahoma,32.54,67,0.07,32.47
OK-053,Grant County,Oklahoma,29.01,62,-0.7,29.71
OK-055,Greer County,Oklahoma,22.72,49,-2.53,25.25
OK-057,Harmon County,Oklahoma,20.46,37,-3.72,24.18
OK-059,Harper County,Oklahoma,29.36,119,6.17,23.19
OK-061,Haskell County,Oklahoma,49.24,91,4.97,44.27
OK-063,Hughes County,Oklahoma,44.15,88,3.03,41.12
OK-065,Jackson County,Oklahoma,21.14,34,-4.29,25.43
OK-067,Jefferson County,Oklahoma,31.88,58,-0.73,32.61
OK-069,Johnston County,Oklahoma,38.07,60,-1.52,39.59
OK-071,Kay County,Oklahoma,30.21,46,-2.99,33.2
OK-073,Kingfisher County,Oklahoma,33.38,94,4.2,29.18
OK-075,Kiowa County,Oklahoma,25.93,60,-1.5,27.43
OK-077,Latimer County,Oklahoma,51.66,97,5.01,46.65
OK-079,Le Flore County,Oklahoma,54.03,96,6.68,47.35
OK-081,Lincoln County,Oklahoma,40.01,98,4.19,35.82
OK-083,Logan County,Oklahoma,31.58,68,-0.02,31.6
OK-085,Love County,Oklahoma,35.56,65,-0.35,35.91
OK-087,McClain County,Oklahoma,37.7,88,3.17,34.53
OK-089,McCurtain County,Oklahoma,54.42,92,4.89,49.53
OK-091,McIntosh County,Oklahoma,43.78,72,1.9,41.88
OK-093,Major County,Oklahoma,29.06,76,1.51,27.55
OK-095,Marshall County,Oklahoma,36.09,53,-2.41,38.5
OK-097,Mayes County,Oklahoma,45.73,92,3.76,41.97
OK-099,Murray County,Oklahoma,38.17,69,-0.01,38.18
OK-101,Muskogee County,Oklahoma,43.89,73,1.56,42.33
OK-103,Noble County,Oklahoma,31.31,54,-1.82,33.13
OK-105,Nowata County,Oklahoma,30.46,15,-9,39.46
OK-107,Okfuskee County,Oklahoma,45.73,104,7.12,38.61
OK-109,Oklahoma County,Oklahoma,36.47,86,3.51,32.96
OK-111,Okmulgee County,Oklahoma,41.32,75,1.55,39.77
OK-113,Osage County,Oklahoma,31.04,35,-4.93,35.97
OK-115,Ottawa County,Oklahoma,42.21,65,-0.17,42.38
OK-117,Pawnee County,Oklahoma,33.13,51,-2.05,35.18
OK-119,Payne County,Oklahoma,34.03,66,-0.38,34.41
OK-121,Pittsburg County,Oklahoma,46.47,76,1.93,44.54
OK-123,Pontotoc County,Oklahoma,40.22,69,0.76,39.46
OK-125,Pottawatomie County,Oklahoma,40.9,95,4.43,36.47
OK-127,Pushmataha County,Oklahoma,50.23,75,1.71,48.52
OK-129,Roger Mills County,Oklahoma,26.52,88,1.92,24.6
OK-131,Rogers County,Oklahoma,39.3,65,-0.23,39.53
OK-133,Seminole County,Oklahoma,43.6,99,5.41,38.19
OK-135,Sequoyah County,Oklahoma,48.68,86,3.81,44.87
OK-137,Stephens County,Oklahoma,35.01,80,1.94,33.07
OK-139,Texas County,Oklahoma,21.94,108,3.78,18.16
OK-141,Tillman County,Oklahoma,23.92,42,-3.14,27.06
OK-143,Tulsa County,Oklahoma,37.68,55,-0.78,38.46
OK-145,Wagoner County,Oklahoma,41.93,73,0.95,40.98
OK-147,Washington County,Oklahoma,29.79,19,-7.97,37.76
OK-149,Washita County,Oklahoma,32.51,102,5.53,26.98
OK-151,Woods County,Oklahoma,30.13,100,4.37,25.76
OK-153,Woodward County,Oklahoma,28.65,100,3.67,24.98
OR-001,Baker County,Oregon,21.63,75,0.52,21.11
OR-003,Benton County,Oregon,49.02,27,-9.03,58.05
OR-005,Clackamas County,Oregon,58.19,12,-16.02,74.21
OR-007,Clatsop County,Oregon,72.32,17,-16.65,88.97
OR-009,Columbia County,Oregon,47.86,30,-8.47,56.33
OR-011,Coos County,Oregon,61.4,45,-7.36,68.76
OR-013,Crook County,Oregon,14.43,69,-0.22,14.65
OR-015,Curry County,Oregon,82,58,-4.02,86.02
OR-017,Deschutes County,Oregon,20.1,35,-3.51,23.61
OR-019,Douglas County,Oregon,45.71,30,-7.48,53.19
OR-021,Gilliam County,Oregon,10.06,44,-1.13,11.19
OR-023,Grant County,Oregon,21.93,83,1.21,20.72
OR-025,Harney County,Oregon,14.81,98,1.98,12.83
OR-027,Hood River County,Oregon,46.19,16,-12.13,58.32
OR-029,Jackson County,Oregon,32.8,42,-3.97,36.77
OR-031,Jefferson County,Oregon,15.46,30,-2.86,18.32
OR-033,Josephine County,Oregon,55.59,71,1.31,54.28
OR-035,Klamath County,Oregon,25.85,59,-1.18,27.03
OR-037,Lake County,Oregon,15.09,80,0.7,14.39
OR-039,Lane County,Oregon,52.11,19,-11.76,63.87
OR-041,Lincoln County,Oregon,79.26,33,-10.45,89.71
OR-043,Linn County,Oregon,54.64,13,-14.82,69.46
OR-045,Malheur County,Oregon,15.6,109,3.05,12.55
OR-047,Marion County,Oregon,51.86,20,-11.61,63.47
OR-049,Morrow County,Oregon,12.64,45,-1.44,14.08
OR-051,Multnomah County,Oregon,52.45,24,-9.9,62.35
OR-053,Polk County,Oregon,59.29,36,-7.25,66.54
OR-055,Sherman County,Oregon,12.04,48,-1.07,13.11
OR-057,Tillamook County,Oregon,90.66,37,-10.27,100.93
OR-059,Umatilla County,Oregon,17.95,33,-2.41,20.36
OR-061,Union County,Oregon,24.87,25,-3.85,28.72
OR-063,Wallowa County,Oregon,23.26,26,-4.16,27.42
OR-065,Wasco County,Oregon,16.34,23,-3.8,20.14
OR-067,Washington County,Oregon,51,41,-4.66,55.66
OR-069,Wheeler County,Oregon,14.63,47,-1.37,16
OR-071,Yamhill County,Oregon,54.53,36,-6.24,60.77
PA-001,Adams County,Pennsylvania,36.67,29,-5.61,42.28
PA-003,Allegheny County,Pennsylvania,34.55,20,-3.8,38.35
PA-005,Armstrong County,Pennsylvania,41.61,53,-0.57,42.18
PA-007,Beaver County,Pennsylvania,37.74,57,-0.28,38.02
PA-009,Bedford County,Pennsylvania,35.44,31,-2.68,38.12
PA-011,Berks County,Pennsylvania,44.06,60,-0.19,44.25
PA-013,Blair County,Pennsylvania,39.69,61,0.09,39.6
PA-015,Bradford County,Pennsylvania,40.24,95,3.37,36.87
PA-017,Bucks County,Pennsylvania,46.55,72,1.07,45.48
PA-019,Butler County,Pennsylvania,39.25,46,-1.43,40.68
PA-021,Cambria County,Pennsylvania,43.14,56,-0.33,43.47
PA-023,Cameron County,Pennsylvania,42.66,80,1.43,41.23
PA-025,Carbon County,Pennsylvania,54.14,100,5.6,48.54
PA-027,Centre County,Pennsylvania,42.45,80,1.56,40.89
PA-029,Chester County,Pennsylvania,42.93,44,-1.98,44.91
PA-031,Clarion County,Pennsylvania,42.02,49,-1.1,43.12
PA-033,Clearfield County,Pennsylvania,40.06,46,-2.08,42.14
PA-035,Clinton County,Pennsylvania,41.45,75,0.92,40.53
PA-037,Columbia County,Pennsylvania,46.89,102,4.42,42.47
PA-039,Crawford County,Pennsylvania,39.97,38,-2.81,42.78
PA-041,Cumberland County,Pennsylvania,37.7,35,-3.78,41.48
PA-043,Dauphin County,Pennsylvania,41.75,50,-1.34,43.09
PA-045,Delaware County,Pennsylvania,41.6,39,-2.67,44.27
PA-047,Elk County,Pennsylvania,41.39,40,-1.61,43
PA-049,Erie County,Pennsylvania,41.51,45,-1.42,42.93
PA-051,Fayette County,Pennsylvania,44.44,54,-0.18,44.62
